id,name,host_id,neighbourhood,latitude,longitude,room_type,price
8368328,7min to oktoberfest for two (preferably a couple),44105859,Laim,48.13538,11.50621,Private room,80
8368460,Colorful&Quiet room Munich north,44106504,Bogenhausen,48.17183,11.63631,Private room,70
8368597,Room for Oktoberfest visitors ;),44106846,Schwabing-Freimann,48.18358,11.60944,Private room,100
8368812,Möblierte Studentenwohnung für Zwei,44108564,Milbertshofen-Am Hart,48.21219,11.56329,Private room,60
8374158,Gemütlics Zimmer fürs Oktoberfest,44136984,Bogenhausen,48.15207,11.62403,Private room,109
8374628,"Room in shared apartment, best part of Munich",44139476,Maxvorstadt,48.15294,11.57786,Private room,85
8374639,Dein Zimmer im Herzen von Schwabing,44138728,Maxvorstadt,48.15402,11.57494,Private room,89
8375217,MODERN ROOM-10min to Oktoberfest,44141691,Maxvorstadt,48.14765,11.55282,Private room,119
8375516,Cosy room in Bogenhausen,19630077,Bogenhausen,48.14483,11.62028,Private room,50
8375610,Altbauwohnung am Viktoriaplatz,34248547,Schwabing-West,48.16521,11.57855,Entire home/apt,102
8375947,Wiesn-Unterkunft für Mitarbeiter,44144730,Allach-Untermenzing,48.1915,11.47599,Entire home/apt,60
8376091,Only 5 min walk to Oktoberfest!,41234497,Ludwigsvorstadt-Isarvorstadt,48.1318,11.5561,Entire home/apt,100
8376747,"Zentrale, Top eingerichtete 105 Qm Wohnung",44148050,Moosach,48.17435,11.50518,Entire home/apt,490
8377178,very central-bright-balcon-near Englischer Garten,26071101,Schwabing-Freimann,48.16692,11.58559,Entire home/apt,85
8377294,15Min - Octoberfest large Apartment,44150368,Ramersdorf-Perlach,48.11909,11.61164,Entire home/apt,289
8377422,Doppelbett-Zimmer für Oktoberfest,44150854,Pasing-Obermenzing,48.14343,11.4494,Private room,85
8377559,Privates WG-Zimmer für 2 Personen,44151349,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10065,11.52952,Private room,65
8378794,Martins Zimmer,44156880,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.1035,11.54645,Private room,70
8382034,Zimmer in Maxvorstadt,3616785,Maxvorstadt,48.15465,11.57341,Private room,100
8382126,Private room + bathroom close to Messe/ICM (fair),40284365,Berg am Laim,48.12193,11.65142,Private room,78
8382346,Living in the centre of Munich,25703215,Bogenhausen,48.1404,11.61349,Private room,110
8382448,Großartige Wohnung zentral in MUC,26867275,Au-Haidhausen,48.12263,11.57733,Entire home/apt,150
8382683,Beautiful 3 Room Apartment,37874864,Ramersdorf-Perlach,48.1039,11.65608,Entire home/apt,150
8383353,Munich visitors! Cosy Room for 1 Person,44174658,Tudering-Riem,48.11816,11.65728,Private room,39
8383463,Romantic & cosy & central,43556381,Schwabing-West,48.16695,11.56387,Entire home/apt,98
8385361,Charming flat with 2 south facing balconies,16054551,Au-Haidhausen,48.13751,11.60255,Entire home/apt,94
8385552,Innenstadt nah/ Close to city center only 10 min,20406115,Laim,48.13302,11.51183,Private room,120
8386107,Central apartment. Close to Octoberfest.,16449295,Maxvorstadt,48.14295,11.54356,Entire home/apt,72
8386410,Zentral - Glockenbachviertel,44186972,Ludwigsvorstadt-Isarvorstadt,48.13086,11.56697,Entire home/apt,55
8386937,,27549141,Milbertshofen-Am Hart,48.18749,11.57443,Private room,100
8387106,Zimmer im schönem Westend,44169953,Schwanthalerhöhe,48.13675,11.54404,Entire home/apt,80
8387125,Zimmer mit Frühstück zur Wiesn zu vermieten,44107022,Ramersdorf-Perlach,48.11313,11.62994,Private room,80
8387153,"Central room, well connected (near Octoberfest)",16449295,Maxvorstadt,48.1437,11.54192,Private room,35
8388409,Flat -20min to CITY,44201281,Feldmoching-Hasenbergl,48.20856,11.54644,Entire home/apt,80
8388812,Apartment near Munich East Station,19570475,Ramersdorf-Perlach,48.11953,11.60194,Entire home/apt,90
8389354,Modern single-room Apartment,33447584,Schwabing-Freimann,48.1888,11.61087,Entire home/apt,150
8389459,7 Reasons Why You Should Stay Here!,13088044,Maxvorstadt,48.15083,11.56723,Entire home/apt,110
8392832,Appartement near Oktoberfest Munich,3575106,Schwanthalerhöhe,48.1363,11.5364,Shared room,150
8393443,Flat 12 min to Oktoberfest,44226825,Neuhausen-Nymphenburg,48.15192,11.53605,Entire home/apt,225
8393872,Erstes Wiesn-WE,18174402,Ludwigsvorstadt-Isarvorstadt,48.1247,11.54799,Private room,111
8393877,Munich East,20312690,Berg am Laim,48.12889,11.61975,Private room,40
8394551,"Sehr ruhige,helle Altbauwohnung,Balkon -Innenhof",13061589,Schwabing-Freimann,48.17566,11.5881,Entire home/apt,85
8396399,"Oktoberfest, Schönes Altbauzimmer",23571863,Moosach,48.16967,11.53225,Private room,90
8396415,"Comfy apartment, 20min Oktoberfest",44239384,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09755,11.53882,Entire home/apt,100
8396422,Kleines Zimmer Schwabing Bestlage,26514246,Schwabing-West,48.15793,11.57004,Private room,49
8396933,Apartment inner City,44241480,Altstadt-Lehel,48.13506,11.58695,Private room,100
8397305,flat room near Oktoberfest (10 min),15363601,Maxvorstadt,48.15589,11.56522,Private room,65
8397401,Nice and central flat in Schwabing,32358331,Schwabing-West,48.16033,11.57192,Private room,47
8397966,1 Bedroom  5'/foot from Oktoberfest,42401614,Sendling,48.12675,11.53975,Private room,49
8398258,awesome appartment near City Centre,40797728,Schwanthalerhöhe,48.14051,11.53906,Entire home/apt,120
8398363,"wohnung mit doppelbett,wiesnnähe",44002782,Obergiesing,48.11231,11.58327,Entire home/apt,190
8398467,1 Übernachtungsmöglichkeit für 2,44247975,Sendling,48.11111,11.55289,Private room,100
8399313,Bungalow im OlyDorf for Oktoberfest,13251315,Milbertshofen-Am Hart,48.17902,11.55301,Private room,48
8400811,Penthouse-Whg. Glockenbachviertel,44258301,Ludwigsvorstadt-Isarvorstadt,48.12904,11.57533,Entire home/apt,65
8401250,Room for two during OKTOBERFEST,39945678,Schwabing-West,48.15821,11.57418,Private room,100
8401356,Studio flat 15 min from Center,37384125,Neuhausen-Nymphenburg,48.16221,11.54123,Entire home/apt,60
8403303,Schönes Zimmer zum Oktoberfest,44269960,Milbertshofen-Am Hart,48.1821,11.57177,Private room,80
8403328,Cosy 1-bedroom apartment  - oktoberfest 2016,9552989,Ludwigsvorstadt-Isarvorstadt,48.13199,11.57848,Entire home/apt,98
8404156,little flat: 10 min. to Oktoberfest,29496380,Untergiesing-Harlaching,48.12032,11.57166,Entire home/apt,145
8404240,2 Nice Rooms in Central Schwabing,44273492,Schwabing-West,48.16837,11.58014,Entire home/apt,300
8404284,Apartment in traumhafter zentraler Lage,44274246,Maxvorstadt,48.14711,11.57015,Entire home/apt,120
8404875,Anywhere I lay my head,5964634,Obergiesing,48.11765,11.58066,Entire home/apt,57
8404914,3er Zimmerwohnung,44184947,Milbertshofen-Am Hart,48.18454,11.58335,Private room,80
8405822,Room near ODEONSPLATZ / OKTOBERFEST,44281498,Maxvorstadt,48.1453,11.57603,Private room,149
8405825,Doppelzimmer in DHH,44112610,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08449,11.50828,Private room,80
8405834,one room apartment near Oktoberfest,30164847,Maxvorstadt,48.15074,11.56023,Entire home/apt,150
8405846,Ladenwohnung mit Werkstattcharakter,44281722,Obergiesing,48.11901,11.58112,Entire home/apt,115
8407770,Sweet ´n Cozy,38864434,Ramersdorf-Perlach,48.11847,11.6256,Private room,60
8413579,Big room with balcony for 2 (+1),44246853,Sendling,48.10522,11.54028,Private room,95
8414371,Cozy room in the heart of Munich,4916130,Altstadt-Lehel,48.13783,11.57489,Private room,119
8415869,cozy luxury apartment - city center munich,44328477,Altstadt-Lehel,48.13556,11.58167,Entire home/apt,250
8416845,"Cosy room, 2 comfortable single beds in MunichWest",5982863,Pasing-Obermenzing,48.16024,11.44534,Private room,39
8416968,Cozy room near the OKTOBERFEST,37550100,Au-Haidhausen,48.1218,11.59019,Private room,80
8417256,Altbauwohnung im Herzen Münchens,44334394,Au-Haidhausen,48.12618,11.5914,Private room,60
8418288,Private room (DoubleBed),43760957,Bogenhausen,48.14334,11.62019,Private room,50
8419276,Süße kleine  Hinterhofwohnung,44343568,Sendling-Westpark,48.11538,11.50864,Private room,85
8419788,"2 ruhige Zimmer in Haus mit Garten, eigenes Bad",28293456,Feldmoching-Hasenbergl,48.21875,11.54245,Private room,50
8420113,"Zimmer PLUS, Schwabing-Nord, U6",44346749,Schwabing-Freimann,48.17757,11.59774,Private room,130
8422492,zentrales helles Zimmer am Kolumbusplatz,44357937,Obergiesing,48.11728,11.57872,Private room,110
8424393,Zimmer 21qm München Schwabing,44366310,Schwabing-West,48.16298,11.56991,Private room,110
8424504,Privates ruhiges Doppelzimmer,44367046,Ramersdorf-Perlach,48.08342,11.66277,Private room,80
8424901,30min to Wiesn - beautiful bed,38482678,Hadern,48.11907,11.49337,Private room,110
8425956,Central room close to Oktoberfest,44373511,Sendling,48.12103,11.54598,Private room,89
8432751,Central Living in the Heart of Munich,44403452,Maxvorstadt,48.14945,11.54965,Private room,50
8432999,Appartment for Oktoberfest,43760957,Bogenhausen,48.14499,11.62176,Entire home/apt,195
8433232,helle Einliegerwohnung,4165570,Laim,48.13236,11.48398,Entire home/apt,90
8433252,Oktoberfest close Central_ Awesome stay_Party :)),12249881,Schwanthalerhöhe,48.12933,11.5436,Private room,45
8433934,"shared appartment,3room,kitchenbath",44409231,Schwanthalerhöhe,48.13329,11.53532,Private room,150
8433989,"Charming 2-Room Maisonette-Apartment, Munich",12696653,Schwabing-Freimann,48.17776,11.58742,Entire home/apt,89
8434355,Beautiful 3-room private apartment in downtown,44410806,Maxvorstadt,48.15329,11.57362,Entire home/apt,75
8435015,Familiäre Wiesnunterkunft,44413360,Bogenhausen,48.15404,11.61383,Private room,100
8435304,++ King's Room in Central Munich ++,44415496,Ludwigsvorstadt-Isarvorstadt,48.13716,11.55572,Private room,89
8436427,10 minutes walk to Oktoberfest,9122596,Schwanthalerhöhe,48.13345,11.54147,Entire home/apt,170
8437043,welcome to Bavaria!,23322068,Pasing-Obermenzing,48.14437,11.46457,Private room,100
8437187,10 Minuten zum Oktoberfest,44424262,Altstadt-Lehel,48.14079,11.59338,Private room,170
8438013,cosy 1 room apartment,21031095,Maxvorstadt,48.1506,11.56961,Entire home/apt,90
8438817,"spartanisch nah zur Wiesn 2,2km",44414184,Sendling,48.11332,11.55384,Entire home/apt,150
8439080,Cozy room in shared 3room apartment,12530106,Bogenhausen,48.13955,11.61342,Private room,60
8439623,Quiet flat near Munich city center,19447420,Neuhausen-Nymphenburg,48.14561,11.51615,Entire home/apt,68
8439692,Room in nice and central flat,19447420,Neuhausen-Nymphenburg,48.1451,11.51587,Private room,45
8440195,Oktoberfest - Wiesn Zeit,4437321,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09477,11.50039,Private room,110
8440794,Apartment im Herzen von Schwabing,44440577,Schwabing-West,48.16797,11.57486,Entire home/apt,55
8447659,Auf zur Wiesn!,44476419,Ludwigsvorstadt-Isarvorstadt,48.13889,11.55511,Private room,200
8447685,Gleich bei der Wiesn,44476419,Ludwigsvorstadt-Isarvorstadt,48.13739,11.5568,Entire home/apt,200
8448103,Ruhiges 1 Zi. App,44478602,Hadern,48.10859,11.50164,Entire home/apt,83
8448611,Design Studio close to Oktoberfest,44479546,Ludwigsvorstadt-Isarvorstadt,48.13058,11.56346,Entire home/apt,450
8448947,Zimmer Nähe Oktoberfest,44479900,Neuhausen-Nymphenburg,48.14672,11.53237,Private room,99
8449358,Walking distance to Oktoberfest!,44481074,Ludwigsvorstadt-Isarvorstadt,48.12478,11.56785,Private room,100
8450283,Luxerie! next to the Bierzelt!!!,44482836,Neuhausen-Nymphenburg,48.1462,11.53449,Private room,80
8450546,"Fair,City, Airport,Hospital for 6",24268068,Bogenhausen,48.16904,11.64374,Entire home/apt,145
8450987,Quiet apartment in lovely Munich,11517353,Untergiesing-Harlaching,48.11414,11.57341,Entire home/apt,60
8451910,Feel the Heart of Munich,44488515,Au-Haidhausen,48.12571,11.5844,Entire home/apt,277
8452060,Appartment in Schwabing-West,8306349,Schwabing-West,48.1756,11.56785,Private room,200
8452669,Nice flat 7min Oktoberfest & Center,44495884,Laim,48.13368,11.50081,Entire home/apt,67
8454415,Bright room close to Oktoberfest,27632354,Schwanthalerhöhe,48.13743,11.53046,Private room,90
8455329,Schönes Zimmer direkt an U6,44507969,Schwabing-Freimann,48.15976,11.58431,Private room,120
8455787,2 Zimmer im Glockenbachviertel!,44508604,Ludwigsvorstadt-Isarvorstadt,48.13001,11.56708,Entire home/apt,80
8456678,Zimmer in Obgergiesing,44514113,Obergiesing,48.0983,11.58753,Private room,70
8457043,"1-room-apt. in central Munich, quiet location",44515781,Au-Haidhausen,48.12813,11.58678,Entire home/apt,73
8457058,Zimmer während der Wies'n -(14 min),6130129,Sendling-Westpark,48.11682,11.52158,Private room,80
8457565,place for 4 close to Oktoberfest,44414184,Sendling,48.11288,11.55349,Entire home/apt,150
8457660,"Zentral, sauber & freundlich",44518310,Maxvorstadt,48.15392,11.57283,Private room,100
8459285,"A room,10 mins to Oktoberfest. :)",39671462,Maxvorstadt,48.14347,11.54561,Private room,90
8459711,Oktoberfestwohnung,44531350,Schwabing-West,48.17264,11.56504,Entire home/apt,125
8463454,Apartment Bavarian style,18649588,Au-Haidhausen,48.12685,11.57968,Entire home/apt,250
8463471,Zentrale Wohnung,15555541,Sendling,48.12838,11.53764,Entire home/apt,150
8463771,Dachwohnung 2 Zimmer,17611199,Maxvorstadt,48.15378,11.56051,Entire home/apt,100
8464053,"U2 ruhig, direkt an Naturschutzgeb.",44555893,Milbertshofen-Am Hart,48.21225,11.56949,Entire home/apt,69
8464530,Großes Zimmer mit Garten in München,29218773,Obergiesing,48.10899,11.58237,Private room,100
8464560,Wiesennahe 1 Zimmerwohnung,44400333,Schwanthalerhöhe,48.13804,11.536,Entire home/apt,100
8465667,Wohnung 5 Min vom Oktoberfest,15555541,Sendling,48.12844,11.53794,Entire home/apt,150
8465789,moderne Wohnung mit super Anbindung,30145617,Feldmoching-Hasenbergl,48.21492,11.55309,Entire home/apt,250
8466221,t/SPACE  near angel of PEACE  ❤,30902671,Au-Haidhausen,48.13711,11.61382,Private room,35
8466228,Room 5min walking to Oktoberfest,44585289,Schwanthalerhöhe,48.1376,11.54388,Private room,60
8469064,Private Room in 110m² - Oktoberfest,2240983,Au-Haidhausen,48.12965,11.60484,Private room,230
8471653,Comfortable room for octoberfest,15753237,Schwabing-West,48.16083,11.56428,Private room,75
8476590,"Cozy Room, 2min from Octoberfest",44639138,Sendling,48.12328,11.54439,Private room,105
8477295,Artist studio in quiet area (10mins from center),7833373,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.094,11.53852,Entire home/apt,90
8481519,tow-room-idyll in Untergiesing,44668824,Untergiesing-Harlaching,48.09076,11.56531,Entire home/apt,45
8481592,Apartment Bavarian Style,18649588,Au-Haidhausen,48.12652,11.58037,Private room,150
8482100,2 room design apartment,9468110,Neuhausen-Nymphenburg,48.14551,11.53034,Entire home/apt,145
8483673,Big & Bright Room Rosenheimer Platz,36888038,Au-Haidhausen,48.12967,11.59482,Private room,70
8483855,Oktoberfest Room close t pub. trans,44098438,Obergiesing,48.11764,11.58995,Private room,120
8483927,Nette 2 Zimmer Wohnung in München,44681840,Schwabing-Freimann,48.17902,11.59849,Entire home/apt,120
8485323,Oktoberfesthostel-Sleepingspace 2,3301223,Sendling-Westpark,48.10534,11.50616,Shared room,25
8485542,Apartment for 3 near Oktoberfest,44690120,Laim,48.13228,11.50036,Entire home/apt,150
8490969,Zentrales Zimmer in M-Neuhausen,13469537,Neuhausen-Nymphenburg,48.15177,11.5406,Private room,80
8491305,Nice room with a great view,1104793,Bogenhausen,48.15342,11.62293,Private room,60
8493853,Single room in the city centre,44730827,Ludwigsvorstadt-Isarvorstadt,48.13136,11.55714,Private room,35
8495135,Nice apt. near center and Oktoberfest,44734746,Maxvorstadt,48.1454,11.57724,Entire home/apt,199
8496037,Last Minute Couch for Oktoberfest,15892927,Altstadt-Lehel,48.13846,11.58635,Shared room,55
8496459,Gemütliches Zimmer - Zentru (Hidden by Airbnb) ah,44742686,Feldmoching-Hasenbergl,48.1911,11.54375,Private room,26
8496478,Cozy studio in the heart of Munich,6398748,Ludwigsvorstadt-Isarvorstadt,48.13225,11.57933,Entire home/apt,110
8496763,Nur 10 min zum Oktoberfest!,12741486,Au-Haidhausen,48.12671,11.59871,Private room,50
8497593,Gemütliches Zimmer mit schönem Bad,44750066,Hadern,48.10838,11.48584,Private room,59
8498855,Gemütliche Wohnung in Großhadern,44753393,Hadern,48.11891,11.48681,Entire home/apt,140
8500376,Room in walkin distance to the Okto,26366039,Sendling,48.12152,11.54711,Private room,90
8500383,Apartment 10 min to Oktoberfest!!!,44761140,Neuhausen-Nymphenburg,48.15084,11.52901,Entire home/apt,69
8502764,Zentrale Wiesn-Unterkunft,44773820,Ludwigsvorstadt-Isarvorstadt,48.12904,11.56891,Entire home/apt,195
8503918,Cozy  apartment in BEST location,1162865,Ludwigsvorstadt-Isarvorstadt,48.13081,11.56731,Entire home/apt,340
8506290,Big room next to the Oktoberfest,44790792,Ludwigsvorstadt-Isarvorstadt,48.12861,11.55886,Private room,50
8508458,Private room near the Oktoberfest,9118944,Laim,48.14067,11.51222,Private room,89
8509114,"Ruhiges, sonniges Zimmer im Zentrum",44808065,Ludwigsvorstadt-Isarvorstadt,48.13199,11.56473,Private room,115
8509321,Close to Trade fair(Messe)  and 1 min to Subway,2174590,Berg am Laim,48.12675,11.64628,Private room,35
8509810,"Downtown Glockenbach, lovely app.",44811353,Ludwigsvorstadt-Isarvorstadt,48.12774,11.5697,Entire home/apt,250
8514517,Schwabing U3/U6 Münchner Freiheit,5680653,Schwabing-Freimann,48.16394,11.58806,Private room,43
8515751,80qm Dachterassenwohnung in München,8873003,Obergiesing,48.10211,11.59611,Entire home/apt,300
8516415,Schönes zentrales Zimmer :-),21878549,Untergiesing-Harlaching,48.1103,11.57791,Private room,100
8519446,Wiesn-Appartment,27970453,Milbertshofen-Am Hart,48.21006,11.56383,Private room,59
8519752,Beautiful Room in 3 story house,22245671,Allach-Untermenzing,48.19997,11.45375,Private room,100
8521363,Privat Room 200 Meter Oktoberfest,43244409,Ludwigsvorstadt-Isarvorstadt,48.12557,11.55179,Private room,65
8522162,Shared-flat room near Oktoberfest,21493626,Au-Haidhausen,48.12552,11.58177,Private room,120
8525868,"Your home for the ""Oktoberfest""",24904833,Ludwigsvorstadt-Isarvorstadt,48.12606,11.55898,Private room,110
8526778,Unterkunft mitten in München,44898164,Schwanthalerhöhe,48.12915,11.54286,Private room,50
